userid,deposit_type_id,regularity,deposit_rate,issuance_date,expire_date
3247058444,622964753895,300,16,2015-02-26,2015-10-06
6396818875,458975959435,38,0,2015-02-09,2020-12-03
7455717339,941651711485,154,21,2016-04-26,2025-04-11
4085728117,753418888237,325,2,2014-03-10,2018-09-01
8474554905,651033830679,255,18,2011-10-12,2017-05-02
1297796797,492750788839,40,5,2010-06-26,2016-05-03
9106316909,333718469853,141,30,2016-07-21,2018-04-29
9204433064,658214411918,192,4,2019-07-09,2024-02-16
4318364533,454023245529,56,19,2015-08-25,2015-11-24
3636187923,491606822346,7,18,2017-11-01,2020-09-12
8997522929,951690713184,218,9,2008-02-14,2012-01-12
2972975609,665392884247,209,5,2015-06-27,2020-07-20
5528280462,387081410856,64,12,2011-03-24,2018-03-09
7297750582,545003062083,45,8,2014-08-21,2021-10-30
5202621042,392106685994,242,27,2014-05-25,2017-06-06
7939940745,511398435016,85,28,2008-10-02,2014-03-23
1046904754,863597973095,189,5,2015-06-16,2021-08-21
5657645986,101537176025,111,2,2017-05-13,2022-04-19
9707630083,544960428245,304,21,2013-07-29,2016-11-30
8369130819,510168270146,199,8,2012-12-03,2023-11-12
3840762632,872097238123,334,23,2012-07-27,2021-08-01
9643671886,485944378258,249,28,2015-04-23,2016-03-28
9556406782,116397936345,33,10,2009-02-24,2009-10-07
5169107159,428076105438,18,18,2012-11-28,2017-05-09
9035341239,487226966581,241,20,2011-03-26,2016-07-26
7351000289,391689579407,278,30,2017-03-28,2020-02-26
1604440950,856355141861,190,15,2016-04-01,2027-06-29
2328909020,998913938759,22,6,2010-01-29,2012-06-12
4292133180,194873218020,329,23,2008-02-15,2009-08-17
9127909892,107794940248,171,22,2014-08-12,2023-04-24
3264299461,925930158253,301,15,2012-06-09,2015-09-22
4823069311,333479603682,53,14,2009-11-04,2010-07-03
1496155072,545007193958,278,20,2011-11-02,2023-08-12
4771324689,392794572672,77,2,2011-12-09,2016-06-21
7909242969,352153601993,32,12,2016-03-18,2025-05-29
9708449003,288421340574,145,3,2012-02-29,2014-02-19
6331549308,912065151025,117,16,2019-02-10,2019-10-07
8758901053,378120296164,313,0,2017-11-16,2026-05-30
4189964816,549179581485,227,28,2018-01-08,2025-02-27
9289653831,680109108512,314,23,2009-10-21,2020-01-14
9359672467,171096822250,314,3,2013-12-18,2015-12-24
1786590891,468354229737,33,27,2015-11-07,2018-12-10
6620496304,203800517306,100,15,2017-10-04,2024-02-06
2644812348,738527498898,315,5,2018-03-01,2020-01-11
5705974826,346676043729,327,23,2012-10-06,2015-01-07
2305560913,621069976286,198,16,2019-12-19,2022-07-11
2287107251,261607825381,303,24,2009-09-26,2015-02-07
8417729085,507804256509,286,10,2017-10-06,2026-02-08
2400147241,819921059333,324,9,2018-10-05,2022-10-02
8034878211,404366393304,156,22,2016-01-02,2025-11-20
5704604612,252049688631,342,30,2013-09-21,2015-03-09
2295497170,328643843218,260,7,2017-12-22,2025-09-19
1761439452,566147099461,95,1,2014-07-08,2017-09-25
7588646354,902894805107,170,24,2013-03-19,2013-05-25
5360654487,427815305546,243,21,2016-03-21,2020-04-18
7215948741,253989176011,281,17,2019-12-25,2029-11-09
8276926828,502068550705,127,4,2016-03-07,2018-05-22
9227374746,305013502014,31,13,2012-01-06,2014-01-04
6385265662,613093589898,308,19,2014-11-17,2017-09-19
6276467159,723120677903,350,7,2008-04-27,2009-08-31
8763474695,573266336141,61,9,2009-08-16,2014-10-21
9906959672,718601846117,203,4,2017-07-09,2026-07-30
7804392986,241127155362,22,23,2017-11-08,2021-05-20
3311693869,784291199977,102,1,2015-07-22,2021-08-31
5819555667,193865119441,67,30,2010-12-17,2017-05-13
6545000381,420681855317,173,8,2018-07-05,2024-05-11
6304300984,814926189432,111,16,2017-06-10,2028-11-16
9353682343,924566590574,110,14,2016-06-16,2024-02-21
1451418332,634692718908,283,16,2008-07-17,2012-05-19
6429751335,146176335152,158,17,2015-06-24,2023-08-27
1426677404,746936568683,275,11,2008-01-21,2015-09-01
1793997321,900151059598,15,0,2015-03-09,2018-02-06
6998106803,814507374083,280,22,2010-04-25,2012-08-28
4358663623,583266053606,4,10,2010-01-22,2011-05-22
7059376313,283227445348,124,29,2019-10-25,2023-09-29
7689012503,376148911374,58,25,2013-03-15,2019-12-17
4917590590,129884528705,207,15,2015-04-09,2020-05-25
3261869327,189056285970,17,9,2016-02-08,2020-01-21
5130552791,443385183613,81,26,2012-10-22,2021-01-15
9368378031,636285301498,92,27,2012-01-04,2022-02-12
9957987567,972124076744,152,4,2016-12-11,2023-03-15
2015707170,812065230428,140,22,2018-05-26,2022-12-08
2741979510,566357047911,94,28,2009-05-02,2013-12-14
4363467340,560348000672,333,29,2013-04-07,2018-10-29
5947916106,420358114873,299,29,2017-11-03,2026-12-04
5159898307,478850527595,6,4,2012-05-15,2014-04-01
8603384569,598465766859,304,18,2011-01-05,2018-09-21
2650041803,396988990641,318,1,2008-08-22,2008-12-25
2056469143,608957744179,180,5,2014-04-15,2021-09-29
7442234005,153565038207,34,4,2018-10-03,2029-03-28
1077885864,841411868160,302,23,2008-12-03,2011-10-02
8077012741,456266945017,123,28,2015-01-23,2020-06-26
9684322883,501228858588,60,30,2008-10-19,2018-09-17
3426290742,805852545364,24,12,2019-07-01,2030-10-31
7045972818,677690894223,267,23,2015-03-28,2017-11-01
4187509358,171646715795,61,6,2017-08-15,2027-01-20
8676224776,367311826971,186,27,2016-05-08,2018-11-18
8294171510,283517962442,217,0,2016-09-22,2017-03-01
6490137414,787068734339,160,17,2018-05-10,2019-07-22
6388099283,316757273157,222,14,2013-07-08,2015-10-15
7532638383,194223140878,174,24,2018-01-12,2024-12-17
6414930218,347131726492,71,18,2015-12-31,2018-02-19
9215119679,359513602377,41,4,2017-07-02,2023-06-23
6485679630,804031676214,132,28,2014-01-19,2020-07-09
8514607965,618707053617,55,24,2019-11-05,2027-03-13
6934022436,901012795481,180,23,2014-09-18,2020-01-16
6452172004,284064861644,12,8,2017-10-02,2017-12-31
8893328470,698930993670,104,9,2009-12-16,2019-06-09
5474160612,499049877160,230,3,2010-03-20,2010-04-05
3928703820,472585659640,91,17,2015-08-12,2023-05-19
1001652998,161060047793,178,9,2018-07-08,2020-03-18
5045368428,772110174390,162,7,2017-01-15,2017-03-05
3528420191,740181331813,97,29,2010-03-05,2012-02-25
5221601619,522282069276,324,30,2008-12-05,2019-03-23
6027526827,969050336178,337,19,2017-09-13,2027-09-02
6620404064,306311185825,250,20,2009-05-29,2015-04-07
6660843414,148871837024,216,10,2012-06-28,2017-07-01
5137485300,980916430943,182,22,2010-07-12,2014-01-05
3665927199,871334629470,272,29,2009-02-08,2019-06-12
7541894415,909797985010,140,1,2012-11-23,2023-03-26
8969764955,538333694681,10,25,2011-11-08,2016-10-23
8202903441,899088940157,76,9,2015-06-30,2017-11-09
1452505599,955101989510,258,17,2018-02-06,2018-06-24
2768133376,216870615682,290,11,2012-01-12,2012-08-31
4397577658,665957608454,78,15,2013-06-14,2018-11-02
5952872448,107124801201,154,24,2014-01-20,2022-11-18
7242485883,616658774607,106,28,2010-07-07,2010-11-12
9402075333,169398958229,35,30,2013-11-03,2021-07-01
5771200557,595271351188,285,29,2015-05-17,2023-06-30
5237474864,916028936205,268,29,2015-05-06,2015-12-27
6594803761,834164829115,116,9,2010-10-25,2014-03-03
5413970569,901722205991,302,18,2015-07-20,2023-01-18
3795780509,234131874182,169,18,2012-08-12,2015-10-18
7634118972,630642080995,331,18,2008-06-02,2016-02-27
8161912032,119137633833,219,7,2010-09-11,2017-12-03
2005958806,803152697491,312,10,2017-03-08,2021-03-02
7908648656,111674935620,354,23,2008-12-29,2018-04-11
6827933883,995073610888,232,2,2009-05-17,2014-05-27
2115069063,989789971151,135,21,2014-08-23,2022-02-03
6389227670,986204951767,313,6,2019-08-26,2028-07-25
2329311127,854668199545,4,14,2014-02-24,2018-05-28
4064540146,793359160146,296,21,2008-10-12,2017-09-24
4182167906,234428572934,255,25,2017-04-13,2027-03-27
5404292464,257327567143,11,1,2012-11-22,2015-11-27
2200004574,994050524619,331,2,2009-06-22,2013-04-20
2237548651,496230715042,303,26,2011-09-23,2014-11-12
8109808992,784892264514,242,15,2017-03-02,2024-04-30
4510227191,473646517142,262,9,2019-12-24,2022-11-13
1285742557,236795715573,51,13,2015-08-02,2022-09-19
5694564354,437833938374,316,6,2017-05-07,2026-01-11
9028893464,811875598088,225,20,2019-03-06,2027-11-07
4128999073,509813965176,323,21,2009-05-14,2019-07-15
5036086089,897620911606,3,7,2012-10-21,2023-01-12
4939618437,638144613993,266,20,2010-01-07,2019-09-04
5646735543,240582439621,98,25,2008-02-27,2019-09-01
1591883409,459244052267,140,22,2012-04-17,2020-10-02
1031594129,247875257064,103,16,2009-01-23,2015-03-11
1859636365,838578872011,243,26,2014-02-22,2015-10-30
9749450237,701106641986,37,12,2017-11-21,2020-04-10
8956028138,952286015001,310,30,2010-05-14,2020-02-02
6941841129,108769779948,173,18,2016-06-07,2019-12-18
9917110403,515244128371,96,21,2009-09-05,2017-09-20
8855800342,445817273471,316,21,2019-02-12,2024-06-03
4730016333,877333614506,6,14,2009-02-24,2016-05-06
6021614768,893793269192,106,3,2015-04-29,2016-11-20
8425524850,960117929914,105,30,2013-07-28,2019-05-10
7058099290,166158066446,82,4,2017-02-23,2018-07-04
5162553821,351539235504,236,9,2017-10-19,2027-08-13
3452650298,540610165331,36,27,2012-07-24,2024-02-18
7549725424,270654025125,37,22,2010-04-27,2017-05-01
2643197916,674842754900,341,13,2011-12-28,2023-11-06
1603813892,314675271478,53,8,2016-09-05,2026-11-03
6897212604,655221381760,340,28,2010-10-05,2012-05-04
2862237685,149561448489,248,7,2013-06-30,2015-08-21
2243495920,221477327334,118,21,2008-08-24,2013-11-07
7112408149,313610772021,164,11,2017-06-21,2020-02-06
6172234000,579713260351,330,13,2019-06-18,2030-04-18
5125450372,268374366329,277,10,2019-04-11,2027-12-09
9593385568,262195884608,266,13,2014-08-20,2020-09-14
5954570453,849740934984,285,22,2012-09-20,2022-04-20
1199575522,254462189205,83,16,2019-08-02,2024-10-27
5161199670,498690627965,225,27,2016-08-20,2023-09-28
3660727779,697514447126,142,1,2019-08-28,2027-02-11
7318470142,248519642912,29,12,2019-01-07,2026-02-21
5275695041,227778381280,2,2,2017-03-17,2028-02-26
6760514335,762850239222,20,11,2011-05-23,2015-10-25
4570142044,864534205527,21,8,2018-05-06,2028-06-05
9785256686,287103668896,334,5,2013-01-08,2019-04-12
9669833820,425090066125,253,12,2013-06-27,2020-07-21
3458571265,722261833377,281,23,2015-09-03,2023-10-01
1222359048,509049946339,151,30,2019-04-22,2026-12-02
9444755234,746442044708,68,7,2014-06-04,2023-05-26
9398516534,192658458447,1,3,2016-12-24,2019-02-02
4085919633,875069278583,14,23,2015-10-12,2026-04-08
1529940189,316862634282,239,4,2011-07-18,2014-10-16
4809509775,951428249404,333,19,2019-05-14,2028-08-21
8715439639,772383666539,4,4,2010-11-25,2016-08-13
2369429692,669127859718,250,24,2017-05-17,2023-01-25
2694542288,314623751102,159,2,2017-05-04,2027-02-05
5028964809,807679197027,196,25,2015-06-18,2015-10-15
9005293141,609090193751,146,7,2018-05-17,2026-02-12
5656209783,524951042634,30,24,2015-12-14,2018-11-24
4987673237,818943498124,109,20,2008-08-02,2008-09-01
8140393069,182032110661,225,2,2012-12-11,2022-09-23
8997025669,753628877229,44,0,2009-01-26,2010-10-11
1063198879,866748688155,35,30,2018-08-05,2028-07-03
6253798316,948701892914,142,13,2013-01-17,2019-10-15
4071947400,998356690267,348,18,2019-10-06,2024-08-19
7397772609,603110548004,9,11,2015-02-07,2021-12-23
7543906057,409092090930,254,3,2015-09-23,2021-06-02
4448172456,824677314519,365,25,2010-05-03,2013-01-23
7590778139,416070634220,176,2,2010-12-16,2015-12-12
7979255864,145770117905,271,10,2009-11-30,2014-05-09
5986747038,287558959583,292,15,2014-08-18,2021-09-21
8720867804,595607540187,28,28,2011-01-19,2020-05-27
9184627092,657915781843,345,10,2013-05-06,2024-06-12
9258639673,772262116253,352,13,2010-10-15,2016-03-12
4384018063,682737358985,48,2,2018-03-14,2028-06-16
3690621076,671514516389,208,7,2012-02-29,2013-06-18
6680092171,139057918414,352,13,2008-08-12,2019-05-16
4087395060,340542307394,186,26,2015-10-29,2021-04-28
3775574322,144777609541,174,5,2010-11-16,2022-02-19
3538633296,244453230511,235,26,2010-01-02,2018-10-16
1788484646,345083764872,123,19,2016-11-04,2018-05-02
7783849419,700141442914,365,26,2011-09-19,2017-03-26
6836277733,569208987242,342,20,2010-07-11,2013-08-12
8730050071,181128143296,234,14,2016-12-25,2027-06-15
9330660326,449360505700,155,17,2018-10-25,2026-12-27
2099264564,362451806984,344,25,2013-05-18,2018-03-07
9902175186,855077466463,360,23,2009-05-09,2011-12-01
4739627514,266647789495,355,11,2019-07-25,2031-05-01
1506766320,686592803144,200,15,2010-12-04,2017-12-15
6144437222,693456783135,30,9,2011-12-18,2021-09-02
9620405601,566256650691,8,11,2008-01-29,2009-02-26
2617325966,987040925479,251,17,2014-08-22,2021-11-09
4128399493,941770561303,221,24,2013-12-04,2024-05-09
3003464283,217691925564,239,18,2011-03-17,2019-02-16
9198056635,881345744562,186,17,2014-08-02,2015-10-09
3736468190,673355949818,226,0,2015-03-14,2025-02-10
6051251790,984441962014,270,24,2018-03-22,2027-12-09
6944168022,204609303879,122,1,2018-10-18,2018-11-21
5293483113,267770525408,61,22,2012-10-08,2019-04-05
9504231687,118042909351,79,23,2010-09-11,2016-08-26
8310932249,778159582368,72,29,2018-04-18,2020-09-13
2217906872,543798428367,143,27,2019-08-07,2020-12-31
3362479746,357220335976,246,12,2013-04-29,2025-01-01
2123810074,856934199670,53,17,2015-10-25,2027-04-03
6142732709,139753539596,250,20,2016-04-11,2019-05-23
9692949037,216153336220,47,13,2017-06-30,2026-11-20
4039037158,319026713358,112,25,2019-06-26,2030-10-02
6305682811,944854590046,260,5,2010-08-05,2022-05-11
9377128026,778896051540,250,24,2012-12-22,2021-06-13
3879890390,494002770446,60,22,2010-08-03,2017-08-30
5441199257,442398828919,301,10,2015-09-03,2026-03-03
1272284156,220595825838,273,8,2012-06-16,2015-06-17
2717837530,644301187304,232,18,2017-03-09,2025-01-02
3208856440,782372039172,228,29,2010-01-14,2018-04-20
5033961265,747967028903,303,21,2010-08-29,2019-06-20
7270164519,789775359677,240,16,2008-02-13,2012-05-11
9673381441,220225127246,142,9,2008-12-27,2020-10-16
7853484433,515879418687,48,15,2010-06-13,2010-06-18
9302688326,288877377579,34,18,2016-03-27,2024-10-14
3196111713,353400484322,200,22,2013-05-23,2016-03-17
4403026789,179954815892,200,2,2008-08-09,2017-08-04
9163923091,820616412414,92,14,2011-08-02,2020-05-31
6528653336,899389510990,242,2,2018-04-02,2025-08-14
5140306794,750391210658,240,30,2017-06-07,2024-05-22
5792279521,525314332602,223,29,2017-11-18,2026-12-04
6613359097,880197143755,200,17,2019-10-10,2030-11-07
7387229256,676780019674,235,27,2012-11-16,2020-06-06
4382206392,979460000884,210,23,2009-05-20,2017-11-29
6411556245,744129400073,175,22,2008-04-10,2019-06-11
9362746944,467251015701,319,13,2009-12-05,2015-03-07
7660791392,693532303829,84,26,2019-09-28,2031-09-20
9068446249,853794662554,111,5,2017-07-04,2019-09-12
4859505610,978329591258,19,16,2009-06-03,2014-11-30
5784921208,627322523445,219,28,2015-07-08,2024-09-23
5715951861,217704693409,58,9,2012-04-19,2023-10-20
3961176063,511875986297,61,5,2011-09-29,2022-01-20
3903265878,597087910750,93,0,2015-12-02,2021-12-06
2472492137,247185422308,350,9,2011-12-09,2021-11-21
9536550502,939296449759,335,19,2018-10-04,2029-06-18
3979136369,930401781285,197,18,2013-02-15,2020-05-19
7716671216,403384890078,10,4,2017-09-12,2022-10-18
5964556237,848545251524,100,0,2011-01-18,2013-07-14
2655334035,778363215086,253,26,2015-11-29,2019-03-05
9172110318,220875636399,327,29,2014-10-27,2015-11-30
6330610638,665120211837,47,14,2008-02-07,2016-05-22
9988634937,934384011921,86,26,2009-09-02,2011-01-14
3203353401,747176984927,50,0,2013-11-28,2019-09-03
6444683827,192381517145,38,7,2011-05-19,2020-08-06
1935537815,209752022508,26,0,2012-03-21,2020-09-05
4412035974,207364790868,344,24,2011-02-22,2016-02-26
1636033443,323739429322,14,8,2010-12-31,2016-10-26
9435473485,883745006880,256,1,2018-12-14,2024-08-22
7259922226,595576663202,292,3,2011-09-04,2013-04-14
8369988388,143534225511,128,17,2016-06-04,2028-02-17
2655134223,416017692809,51,21,2018-09-10,2023-01-29
4459999602,318025652726,21,7,2016-09-01,2028-02-28
8478656824,161502794289,295,22,2019-11-24,2021-05-17
4993576680,885421021875,5,9,2008-06-25,2012-03-15
4377977723,108411332246,351,22,2009-06-16,2009-09-12
7451915906,196347816651,258,17,2010-02-08,2020-02-14
2257652725,874810198070,246,19,2015-02-23,2025-11-18
9514526527,602048976983,329,27,2012-12-08,2013-11-26
9775042514,876165888348,261,6,2008-11-28,2017-03-20
3213648490,959082813989,309,7,2014-07-13,2024-08-23
7708754087,906108813306,273,6,2015-11-01,2018-02-08
3532485369,856290748271,285,17,2008-10-30,2010-12-17
3005001513,738354844950,274,11,2011-10-11,2013-04-25
8777145018,381453729018,253,19,2017-04-26,2026-11-16
6452379700,436595267460,112,9,2016-03-10,2022-05-10
5333372683,621346412688,145,2,2010-01-04,2013-02-09
1089507555,765985025357,331,26,2011-03-31,2014-03-02
5054344304,841078059283,340,19,2008-01-25,2015-12-13
5205406156,816955997335,285,10,2019-02-13,2029-01-03
7995274200,328296887074,276,23,2010-05-11,2018-04-07
1662983998,496626674916,327,10,2019-10-08,2025-12-21
3860230730,580505320081,166,17,2011-04-19,2015-02-13
3945145748,766309746381,107,2,2008-10-26,2019-04-03
9985997752,420346012646,330,2,2011-07-26,2019-01-01
7484738354,859759944682,54,0,2008-01-19,2015-07-07
5408329899,131831552076,142,6,2011-12-02,2023-03-14
8909972474,909311204485,137,7,2018-12-31,2027-05-20
4265490077,914058519330,333,14,2016-12-26,2019-01-29
7348804922,942141633502,195,9,2010-01-17,2020-08-29
4213491160,185849649357,54,24,2014-09-04,2019-07-02
3854369560,714798982397,188,10,2017-12-06,2025-09-07
9652751334,312473737388,322,23,2015-11-09,2026-05-14
3578135558,150711267178,24,21,2014-12-01,2018-04-21
8051237744,125090246275,261,14,2008-03-24,2011-09-21
8756517319,181195444943,260,27,2015-10-26,2026-12-18
6639934771,412116028111,301,16,2015-08-09,2025-02-09
5915807604,519381397220,43,12,2015-03-23,2021-04-24
8542182343,198240350699,271,16,2012-12-09,2021-12-09
2598638132,519144810405,175,23,2016-05-31,2017-07-07
4641409185,925563161432,110,28,2015-09-10,2027-03-05
4735480615,173590293300,365,21,2015-01-26,2021-08-11
5441500717,801969694962,274,7,2017-08-28,2022-03-31
9948522714,929169911011,57,3,2017-05-31,2020-04-04
5578933938,824020582549,255,21,2015-02-01,2019-09-11
5976183119,269713083986,219,22,2011-02-07,2014-03-08
6503595216,616685717110,162,14,2014-11-28,2023-06-25
7611454953,933982481437,200,23,2012-10-26,2015-05-11
5384245004,498901341177,335,24,2013-01-04,2013-09-24
3817852850,899908886352,114,0,2018-01-26,2018-12-09
9750228773,448686724818,110,16,2014-03-31,2020-04-10
6242580290,230773319194,224,24,2013-06-24,2018-11-22
5628891417,768933470173,207,5,2017-11-17,2021-03-18
5874926451,917547838403,355,0,2008-09-19,2015-07-28
9567830200,740236424224,73,28,2013-04-02,2023-01-28
6281578488,426016645065,169,12,2011-07-17,2014-01-20
9356567898,682449090312,353,17,2011-11-11,2013-06-01
3572987484,552984524821,47,11,2011-05-23,2021-12-25
3360580155,300784757293,40,24,2010-05-23,2018-06-22
4596671931,712798040098,20,27,2019-09-18,2031-02-06
8326351342,679792007835,283,0,2014-09-18,2025-05-30
8992120560,281415663405,3,18,2008-01-19,2008-04-16
1326277501,871466232918,163,29,2015-07-10,2025-03-19
5977424985,538683399273,330,12,2008-05-26,2019-01-13
1384024707,335625417886,149,24,2011-09-01,2016-02-24
3345801058,615638675809,235,3,2019-07-08,2019-11-03
